Date,Close,label,proba_up,signal,fwd_ret,strategy_ret,bh_ret,equity_strat,equity_bh
2021-06-17 04:00:00+00:00,205.53334045410156,1,0.5711592142902562,1,0.010882243306208794,0.010682243306208794,0.010882243306208794,1.0106822433062088,1.0108822433062088
2021-06-18 04:00:00+00:00,207.77000427246094,1,0.6252343314170251,1,-0.003978800587379316,-0.003978800587379316,-0.003978800587379316,1.0066609402028883,1.0068601444427707
2021-06-21 04:00:00+00:00,206.94332885742188,1,0.7725410595607443,1,0.004638983624974058,0.004638983624974058,0.004638983624974058,1.0113308238203904,1.0115309521654798
2021-06-22 04:00:00+00:00,207.90333557128906,1,0.7109249919869226,1,0.05268476618207507,0.05268476618207507,0.05268476618207507,1.064612551806093,1.0648232238662498
2021-06-23 04:00:00+00:00,218.85667419433594,1,0.4823261336900562,0,0.035411302984154513,-0.0002,0.035411302984154513,1.0643996292957318,1.102530001671142
2021-06-24 04:00:00+00:00,226.60667419433594,0,0.7514175364554677,1,-0.011694312026312215,-0.011894312026312215,-0.011694312026312215,1.0517393279841973,1.089636671813229
2021-06-25 04:00:00+00:00,223.9566650390625,1,0.7336258128406589,1,0.025079265670401973,0.025079265670401973,0.025079265670401973,1.078116178006723,1.1169639593898457
2021-06-28 04:00:00+00:00,229.57333374023438,0,0.6718459691047386,1,-0.011557681931348984,-0.011557681931348984,-0.011557681931348984,1.0656556541362796,1.1040544452184378
2021-06-29 04:00:00+00:00,226.9199981689453,0,0.44429802371587296,0,-0.0015570796861552605,-0.0002,-0.0015570796861552605,1.0654425230054523,1.1023353444693786
2021-06-30 04:00:00+00:00,226.56666564941406,0,0.4046162303841243,0,-0.0026188230779431443,-0.0,-0.0026188230779431443,1.0654425230054523,1.0994485232296498
2021-07-01 04:00:00+00:00,225.97332763671875,0,0.5132433652098136,0,0.0014456370513082906,0.0,0.0014456370513082906,1.0654425230054523,1.1010379267508368
2021-07-02 04:00:00+00:00,226.3000030517578,1,0.59284077704889,1,-0.028457809785947474,-0.028657809785947473,-0.028457809785947474,1.0349092738433021,1.0697047988642474
2021-07-06 04:00:00+00:00,219.86000061035156,1,0.6062670794350484,1,-0.02263562857139878,-0.02263562857139878,-0.02263562857139878,1.0114834519154892,1.0454913583561134
2021-07-07 04:00:00+00:00,214.88333129882812,1,0.3141049659194185,0,0.012658037290573132,-0.0002,0.012658037290573132,1.011281155225106,1.058725226957157
2021-07-08 04:00:00+00:00,217.60333251953125,0,0.2873690449005055,0,0.006341837079579804,0.0,0.006341837079579804,1.011281155225106,1.0654394898585604
2021-07-09 04:00:00+00:00,218.98333740234375,0,0.36780741109936566,0,0.0437628194032984,0.0,0.0437628194032984,1.011281155225106,1.112066125838383
2021-07-12 04:00:00+00:00,228.56666564941406,0,0.42917453157933155,0,-0.0250255268170938,-0.0,-0.0250255268170938,1.011281155225106,1.084236085183833
2021-07-13 04:00:00+00:00,222.84666442871094,0,0.28341946117571154,0,-0.022676262535623493,-0.0,-0.022676262535623493,1.011281155225106,1.0596496630656078
2021-07-14 04:00:00+00:00,217.7933349609375,1,0.343759340019217,0,-0.004254796226577984,-0.0,-0.004254796226577984,1.011281155225106,1.0551410696777017
2021-07-15 04:00:00+00:00,216.86666870117188,0,0.30044434862237185,0,-0.009806316575730722,-0.0,-0.009806316575730722,1.011281155225106,1.044794022316387
2021-07-16 04:00:00+00:00,214.74000549316406,0,0.42182563568887044,0,0.003104482057777691,0.0,0.003104482057777691,1.011281155225106,1.0480375666127415
2021-07-19 04:00:00+00:00,215.4066619873047,1,0.3598646967317992,0,0.02209778342837665,0.0,0.02209778342837665,1.011281155225106,1.0711968737845527
2021-07-20 04:00:00+00:00,220.1666717529297,0,0.42793260467941097,0,-0.007888019850240235,-0.0,-0.007888019850240235,1.011281155225106,1.0627472515806249
2021-07-21 04:00:00+00:00,218.42999267578125,0,0.44899944164515904,0,-0.009202007847976312,-0.0,-0.009202007847976312,1.011281155225106,1.0529678430311646
2021-07-22 04:00:00+00:00,216.4199981689453,1,0.5023473141667705,0,-0.009056424875986235,-0.0,-0.009056424875986235,1.011281155225106,1.0434317188639237
2021-07-23 04:00:00+00:00,214.4600067138672,1,0.5775987683035565,1,0.022133069927244398,0.0219330699272444,0.022133069927244398,1.0334616555187628,1.0665260660618439
2021-07-26 04:00:00+00:00,219.2066650390625,1,0.4931125227770184,0,-0.01952494819687245,-0.0002,-0.01952494819687245,1.033254963187659,1.0457021998713723
2021-07-27 04:00:00+00:00,214.92666625976562,1,0.6312224577333931,1,0.0034120354402995545,0.0032120354402995544,0.0034120354402995545,1.0365738147482833,1.0492701728373326
2021-07-28 04:00:00+00:00,215.66000366210938,1,0.635970412246124,1,0.04694118807422987,0.04694118807422987,0.04694118807422987,1.0852318211392042,1.0985241613611696
2021-07-29 04:00:00+00:00,225.78334045410156,1,0.34999357470623466,0,0.014541928508582602,-0.0002,0.014541928508582602,1.0850147747749763,1.1144988211806344
2021-07-30 04:00:00+00:00,229.06666564941406,1,0.7244549416081609,1,0.032697928666004517,0.03249792866600452,0.032697928666004517,1.1202755075271744,1.1509406241339448
2021-08-02 04:00:00+00:00,236.55667114257812,1,0.6607002319200839,1,9.862621233169833e-05,9.862621233169833e-05,9.862621233169833e-05,1.1203859960572498,1.1510541370483218
2021-08-03 04:00:00+00:00,236.5800018310547,0,0.6070936334162508,1,0.001662548831768751,0.001662548831768751,0.001662548831768751,1.1222486924861248,1.152967820759174
2021-08-04 04:00:00+00:00,236.97332763671875,0,0.5613443019182911,1,0.005218642492307302,0.005218642492307302,0.005218642492307302,1.1281053071996692,1.1589847476208508
2021-08-05 04:00:00+00:00,238.2100067138672,1,0.6213158792585911,1,-0.021731523084098314,-0.021731523084098314,-0.021731523084098314,1.1035898606749657,1.1337982438238103
2021-08-06 04:00:00+00:00,233.03334045410156,1,0.5733952192829667,1,0.020969779282747014,0.020969779282747014,0.020969779282747014,1.1267318964719972,1.1575737427479618
2021-08-09 04:00:00+00:00,237.9199981689453,0,0.521309841658385,0,-0.005281893495678203,-0.0002,-0.005281893495678203,1.126506550092703,1.1514595615253735
2021-08-10 04:00:00+00:00,236.663330078125,0,0.5225277684783383,0,-0.0030563570472872392,-0.0,-0.0030563570472872392,1.126506550092703,1.1479402899798392
2021-08-11 04:00:00+00:00,235.94000244140625,0,0.5428523270755391,0,0.020386528392057013,0.0,0.020386528392057013,1.126506550092703,1.1713428072938994
2021-08-12 04:00:00+00:00,240.75,0,0.5654206871964845,1,-0.007033557040173943,-0.007233557040173943,-0.007033557040173943,1.118357900706478,1.1631041008452003
2021-08-13 04:00:00+00:00,239.05667114257812,0,0.6974326514764699,1,-0.0432254973537064,-0.0432254973537064,-0.0432254973537064,1.0700163242289933,1.112828347612031
2021-08-16 04:00:00+00:00,228.72332763671875,1,0.5004439572250264,0,-0.02981764971635026,-0.0002,-0.02981764971635026,1.0698023209641474,1.0796464217485107
2021-08-17 04:00:00+00:00,221.90333557128906,1,0.46546304424935364,0,0.03497015710402862,0.0,0.03497015710402862,1.0698023209641474,1.1174018267338583
2021-08-18 04:00:00+00:00,229.663330078125,1,0.3968327365582852,0,-0.02252568828990298,-0.0,-0.02252568828990298,1.0698023209641474,1.0922315814902832
2021-08-19 04:00:00+00:00,224.49000549316406,1,0.5443790811866478,0,0.010082056516856674,0.0,0.010082056516856674,1.0698023209641474,1.103243522024364
2021-08-20 04:00:00+00:00,226.75332641601562,1,0.4393259589669386,0,0.03827951753459802,0.0,0.03827951753459802,1.0698023209641474,1.1454751517706272
2021-08-23 04:00:00+00:00,235.43333435058594,1,0.5168898872968308,0,0.0031006472789958384,0.0,0.0031006472789958384,1.0698023209641474,1.1490268661831222
2021-08-24 04:00:00+00:00,236.163330078125,1,0.5831805301026616,1,0.0038250458739306215,0.0036250458739306214,0.0038250458739306215,1.07368040345368,1.1534219466566513
2021-08-25 04:00:00+00:00,237.06666564941406,1,0.5223457896811933,0,-0.01411697599720807,-0.0002,-0.01411697599720807,1.0734656673729892,1.1371391167210463
2021-08-26 04:00:00+00:00,233.72000122070312,1,0.37110664076649363,0,0.015346011908018431,0.0,0.015346011908018431,1.0734656673729892,1.154589667147321
2021-08-27 04:00:00+00:00,237.30667114257812,1,0.3804806610281043,0,0.02667435264494311,0.0,0.02667435264494311,1.0734656673729892,1.1853875990890161
2021-08-30 04:00:00+00:00,243.6366729736328,1,0.39263515257606096,0,0.00658083407543808,0.0,0.00658083407543808,1.0734656673729892,1.1931884381937028
2021-08-31 04:00:00+00:00,245.24000549316406,1,0.3646819874830297,0,-0.0022155233598404322,-0.0,-0.0022155233598404322,1.0734656673729892,1.190544901336193
2021-09-01 04:00:00+00:00,244.69667053222656,1,0.5272571563335958,0,-0.002315788147756681,-0.0,-0.002315788147756681,1.0734656673729892,1.1877878515643066
2021-09-02 04:00:00+00:00,244.1300048828125,1,0.49849280004332236,0,0.0016111325842673718,0.0,0.0016111325842673718,1.0734656673729892,1.1897015352751588
2021-09-03 04:00:00+00:00,244.52333068847656,1,0.4992497935009056,0,0.02637783858939624,0.0,0.02637783858939624,1.0734656673729892,1.2210832903422038
2021-09-07 04:00:00+00:00,250.97332763671875,0,0.7155475991898186,1,0.0012617502122473923,0.0010617502122473922,0.0012617502122473923,1.0746054197731627,1.2226239924429647
2021-09-08 04:00:00+00:00,251.2899932861328,1,0.6481117078526475,1,0.001313231087076927,0.001313231087076927,0.001313231087076927,1.0760166250167502,1.2242295802776468
2021-09-09 04:00:00+00:00,251.6199951171875,1,0.48377548008516585,0,-0.024627038366134335,-0.0002,-0.024627038366134335,1.0758014216917469,1.1940804314351927
2021-09-10 04:00:00+00:00,245.42333984375,1,0.7080537796073161,1,0.00914066245943812,0.00894066245943812,0.00914066245943812,1.0854197990764765,1.204995117608362
2021-09-13 04:00:00+00:00,247.6666717529297,0,0.7242737225624337,1,0.0020053498586631857,0.0020053498586631857,0.0020053498586631857,1.0875964455171447,1.2074115543971478
2021-09-14 04:00:00+00:00,248.163330078125,0,0.5560379222822461,1,0.015231899000174076,0.015231899000174076,0.015231899000174076,1.1041626047282103,1.2258027252453683
2021-09-15 04:00:00+00:00,251.94332885742188,0,0.6415266581961414,1,0.0015347617076681974,0.0015347617076681974,0.0015347617076681974,1.1058572312129864,1.2276840403292302
2021-09-16 04:00:00+00:00,252.3300018310547,0,0.7334641017857783,1,0.0033025333532406,0.0033025333532406,0.0033025333532406,1.1095093616029896,1.2317385078196585
2021-09-17 04:00:00+00:00,253.163330078125,1,0.6106327099016313,1,-0.03860484330594227,-0.03860484330594227,-0.03860484330594227,1.06667692655183,1.1841874357313855
2021-09-20 04:00:00+00:00,243.38999938964844,1,0.3563708102233234,0,0.012613531089680885,-0.0002,0.012613531089680885,1.0664635911665197,1.1991242207679929
2021-09-21 04:00:00+00:00,246.4600067138672,1,0.33481595634063666,0,0.0169871810945057,0.0,0.0169871810945057,1.0664635911665197,1.2194939610609867
2021-09-22 04:00:00+00:00,250.64666748046875,1,0.3664485920727223,0,0.00226081461648886,0.0,0.00226081461648886,1.0664635911665197,1.2222510108328732
2021-09-23 04:00:00+00:00,251.2133331298828,1,0.3448791804966631,0,0.027533059916662994,0.0,0.027533059916662994,1.0664635911665197,1.2559033211473367
2021-09-24 04:00:00+00:00,258.1300048828125,0,0.47511013972894994,0,0.02191406322043732,0.0,0.02191406322043732,1.0664635911665197,1.2834252659257166
2021-09-27 04:00:00+00:00,263.78668212890625,0,0.4916811363698108,0,-0.01743835612317879,-0.0,-0.01743835612317879,1.0664635911665197,1.2610444390810185
2021-09-28 04:00:00+00:00,259.1866760253906,1,0.6520524752960464,1,0.004822778775393388,0.0046227787753933885,0.004822778775393388,1.071393616420494,1.2671261774366462
2021-09-29 04:00:00+00:00,260.4366760253906,0,0.5991806767662368,1,-0.0074618094773734045,-0.0074618094773734045,-0.0074618094773734045,1.0633990813794902,1.2576711233168216
2021-09-30 04:00:00+00:00,258.49334716796875,1,0.6120399526690953,1,-0.0003352887910832436,-0.0003352887910832436,-0.0003352887910832436,1.0630425355870554,1.2572494402863044
2021-10-01 04:00:00+00:00,258.40667724609375,1,0.47387602296377107,0,0.008139621398127295,-0.0002,0.008139621398127295,1.062829927079938,1.2674829747332423
2021-10-04 04:00:00+00:00,260.510009765625,1,0.5504117837731729,1,-0.001202850103416031,-0.0014028501034160311,-0.001202850103416031,1.0613389360068202,1.2659583827060064
2021-10-05 04:00:00+00:00,260.1966552734375,1,0.6448305962332422,1,0.0027671424905384434,0.0027671424905384434,0.0027671424905384434,1.0642758120735074,1.2694614699380455
2021-10-06 04:00:00+00:00,260.9166564941406,1,0.50182242974623,0,0.013874260399496352,-0.0002,0.013874260399496352,1.0640629569110927,1.2870743089390935
2021-10-07 04:00:00+00:00,264.53668212890625,1,0.6128485562342952,1,-0.010231834522373306,-0.010431834522373307,-0.010231834522373306,1.0529628282232089,1.2739051775920307
2021-10-08 04:00:00+00:00,261.8299865722656,1,0.5119718525068221,0,0.008211528565575943,-0.0002,0.008211528565575943,1.0527522356575643,1.2843658863476628
2021-10-11 04:00:00+00:00,263.9800109863281,1,0.3231315381588316,0,0.01740026730336086,0.0,0.01740026730336086,1.0527522356575643,1.30671419608543
2021-10-12 04:00:00+00:00,268.5733337402344,1,0.40918539369647333,0,0.006652379022320076,0.0,0.006652379022320076,1.0527522356575643,1.3154069541916367
2021-10-13 04:00:00+00:00,270.3599853515625,1,0.4643741019750647,0,0.008926471099504285,0.0,0.008926471099504285,1.0527522356575643,1.3271488963523153
2021-10-14 04:00:00+00:00,272.7733459472656,1,0.4402392703825791,0,0.030195999501915205,0.0,0.030195999501915205,1.0527522356575643,1.367223483765537
2021-10-15 04:00:00+00:00,281.010009765625,1,0.57095702751467,1,0.03212224493643445,0.03192224493643445,0.03212224493643445,1.086358450381604,1.4111417713938987
2021-10-18 04:00:00+00:00,290.03668212890625,1,0.4562849073332039,0,-0.006711860640270406,-0.0002,-0.006711860640270406,1.0861411786915276,1.4016703844806386
2021-10-19 04:00:00+00:00,288.0899963378906,1,0.7136435239191911,1,0.0017703140411262641,0.001570314041126264,0.0017703140411262641,1.0878467614350724,1.4041517812433155
2021-10-20 04:00:00+00:00,288.6000061035156,1,0.6326647810973864,1,0.03257101073349511,0.03257101073349511,0.03257101073349511,1.123279029978172,1.4498864239816478
2021-10-21 04:00:00+00:00,298.0,1,0.5548108558484134,1,0.01753910755951127,0.01753910755951127,0.01753910755951127,1.1429803417043027,1.4753161379209372
2021-10-22 04:00:00+00:00,303.2266540527344,1,0.29945709743531007,0,0.12661598362581983,-0.0002,0.12661598362581983,1.142751745635962,1.6621147418828424
2021-10-25 04:00:00+00:00,341.6199951171875,1,0.5778762447418254,1,-0.006274050392506725,-0.0064740503925067245,-0.006274050392506725,1.1353535132485897,1.6516865502341411
2021-10-26 04:00:00+00:00,339.4766540527344,1,0.7612771510144606,1,0.019078438805710585,0.019078438805710585,0.019078438805710585,1.1570142857739514,1.6831981510089984
2021-10-27 04:00:00+00:00,345.9533386230469,1,0.7398804457455643,1,0.03775074872979922,0.03775074872979922,0.03775074872979922,1.200692441352992,1.7467401414702017
2021-10-28 04:00:00+00:00,359.0133361816406,1,0.7011850898465964,1,0.03431629436179362,0.03431629436179362,0.03431629436179362,1.2418957566084419,1.8066817903384542
2021-10-29 04:00:00+00:00,371.3333435058594,1,0.6006898442823516,1,0.0849102277797451,0.0849102277797451,0.0849102277797451,1.3473454081807636,1.9600875526816102
2021-11-01 04:00:00+00:00,402.86334228515625,0,0.7231512287770427,1,-0.03027499529203259,-0.03027499529203259,-0.03027499529203259,1.3065545322913492,1.9007459112522027
2021-11-02 04:00:00+00:00,390.6666564941406,0,0.8580906929473271,1,0.03571673801973452,0.03571673801973452,0.03571673801973452,1.3532203982296962,1.968634355006479
2021-11-03 04:00:00+00:00,404.6199951171875,0,0.700518265976729,1,0.013222297879683653,0.013222297879683653,0.013222297879683653,1.3711130814319534,1.9946642248645536
2021-11-04 04:00:00+00:00,409.9700012207031,0,0.5926082225064369,1,-0.006358169933862068,-0.006358169933862068,-0.006358169933862068,1.3623953114616678,1.9819818107618696
2021-11-05 04:00:00+00:00,407.36334228515625,0,0.32731759714549896,0,-0.04840070953386311,-0.0002,-0.04840070953386311,1.3621228323993755,1.8860524848377844
2021-11-08 05:00:00+00:00,387.64666748046875,0,0.3699933625378868,0,-0.11990303254359846,-0.0,-0.11990303254359846,1.3621228323993755,1.6599090723693448
